bundesland;partei;listenplatz;nachname;vorname;beruf;geburtsjahr;wahlkreis_name;wahlkreis_nummer;Gender
Baden-Württemberg;Die Linke;11;Schmidt;Nadja;Studentin;1978;Ludwigsburg;265;female
Baden-Württemberg;Die Linke;12;Heine;Justus;Student;2000;Rhein-Neckar;277;male
Baden-Württemberg;Die Linke;13;Meier;Clara Johanna Ruth Françoise;Theaterpädagogin;1999;Nürtingen;262;female
Baden-Württemberg;Die Linke;14;Hanser;Thomas;Kfz-Mechatroniker;1990;Calw;280;male
Baden-Württemberg;Die Linke;15;Eisenmann;Nina Victoria;Friseurmeisterin;1994;Backnang – Schwäbisch Gmünd;269;female
Baden-Württemberg;Die Linke;16;Krippner;Maximilian;Compliance-Manager;1996;Biberach;292;male
Baden-Württemberg;Die Linke;17;Schumacher-Koelsch;Ellena Nilima;Sozialarbeiterin;1986;Schwäbisch Hall – Hohenlohe;268;female
Baden-Württemberg;Die Linke;18;Menzel;Marcell;Sozialarbeiter;1991;Lörrach – Müllheim;282;male
Baden-Württemberg;Die Linke;19;Zeltmann;Mara;Kauffrau;1997;Bruchsal – Schwetzingen;278;female
Baden-Württemberg;Die Linke;20;Auerbach;Martin Helmut;Jugend- und Heimerzieher;1976;Esslingen;261;male
Baden-Württemberg;dieBasis;1;Geillinger;Jürgen;kaufm. techn. Angestellter;1967;Waldshut;288;male
Baden-Württemberg;dieBasis;2;Johne;Johannes Stephan Michael;Dipl.-Ingenieur, selbständig;1962;Ludwigsburg;265;male
Baden-Württemberg;dieBasis;3;Staengle;Alexander;Bürokaufmann;1983;Heilbronn;267;male
Baden-Württemberg;dieBasis;4;Rohrbach;Marcus Helmut;selbst. Physiotherapeut;1985;;;male
Baden-Württemberg;dieBasis;5;Coelho;Christine;Heilerziehungspflegerin, Gesundheitspräventionsberaterin;1964;;;female
Baden-Württemberg;dieBasis;6;Aldinger;Brigitte;Dipl.-Finanzwirtin (FH);1965;Waiblingen;264;female
Baden-Württemberg;dieBasis;7;Dorn;Jürgen;Fachkraft Lagerlogistik;1980;;;male
Baden-Württemberg;dieBasis;8;Hank;Peter Ernst;Historiker i. R.;1954;Rastatt;273;male
Baden-Württemberg;dieBasis;9;Loose;Martin Walter Reinhold;Bankfachwirt i. R.;1957;;;male
Baden-Württemberg;dieBasis;10;Coleman;Patrick John;Polizeiobermeister a. D.;1963;Göppingen;263;male
Baden-Württemberg;Freie Wähler;1;Rolke;Sylvia Inez;Geschäftsführerin, Dipl.-Kommunikationsdesignerin;1979;Stuttgart II;259;female
Baden-Württemberg;Freie Wähler;2;Lützel;Nadja;Dipl.-Verwaltungswirtin (FH), Soziologin (M. A.);1977;;;female
Baden-Württemberg;Freie Wähler;3;Schneider;Stephan Christian;Landmaschinenverkäufer;1980;Waldshut;288;male
Baden-Württemberg;Freie Wähler;4;Dr. Volz;Norbert Heinrich;Richter;1971;Böblingen;260;male
Baden-Württemberg;Freie Wähler;5;Schiebel;Maximilian;Student;1998;Backnang – Schwäbisch Gmünd;269;male
Baden-Württemberg;Freie Wähler;6;Hesse;Christina Luisa;Pflegewissenschaftlerin (B. A.);1987;Emmendingen – Lahr;283;female
Baden-Württemberg;Freie Wähler;7;Dold;Leon;Auszubildender;2006;Schwarzwald-Baar;286;male
Baden-Württemberg;Freie Wähler;8;Sander;Wilhelm-Ulrich;Vertriebs- und Marketingleiter;1970;Konstanz;287;male
Baden-Württemberg;Freie Wähler;9;Kubitzki;Harald;Techniker Maschinen- und Fertigungstechnik;1976;Neckar-Zaber;266;male
Baden-Württemberg;Freie Wähler;10;Gawenda;Rafael Robert;Geschäftsführer IT-Beratung;1977;Esslingen;261;male
Baden-Württemberg;Freie Wähler;11;Plath;Jacqueline;Vertriebsleiterin Lebensmittelhandel i. R.;1969;Heilbronn;267;female
Baden-Württemberg;Freie Wähler;12;Förster;Joachim Helmut;Projektleiter Automationsanlagen;1958;Rhein-Neckar;277;male
Baden-Württemberg;Freie Wähler;13;Schalski;Thomas Michael;Rentenberater;1965;Bodensee;293;male
Baden-Württemberg;Freie Wähler;14;Scharbert;Julian;Zollbeamter, Dipl.-Finanzwirt (FH);1987;Heidelberg;274;male
Baden-Württemberg;Freie Wähler;15;Bopp;Reinhold;Landwirtschaftsmeister;1960;Biberach;292;male
Baden-Württemberg;Freie Wähler;16;Korbel;Julian Valentin;Unternehmer, Sporttherapeut;1985;Stuttgart I;258;male
Baden-Württemberg;Tierschutzpartei;1;Dr. Boileau;Lucia Lou-Anne;wissenschaftl. Mitarbeiterin;1993;Mannheim;275;female
Baden-Württemberg;Tierschutzpartei;2;Martin;Bernhard;Rechtsanwalt;1964;;;male
Baden-Württemberg;Tierschutzpartei;3;Broux;Miriam Franziska;Betriebsratsassistentin;1989;;;female
Baden-Württemberg;Tierschutzpartei;4;Röhm;Bastian Thomas;Maschinenbautechniker;1985;Ulm;291;male
Baden-Württemberg;Tierschutzpartei;5;Just;Sandra;Einzelhandelskauffrau;1978;;;female
Baden-Württemberg;Tierschutzpartei;6;Goldschmitt;Wolfram Heinrich;Journalist i. R.;1952;;;male
Baden-Württemberg;Tierschutzpartei;7;Papadopoulos;Julia;Sales Management, M.Sc.;1984;;;female
Baden-Württemberg;Tierschutzpartei;8;Parmentier;Andreas Wilfried;Rentner;1956;;;male
Baden-Württemberg;Tierschutzpartei;9;Lühring;Sonia Ellen;Industriekauffrau;1962;;;female
Baden-Württemberg;Tierschutzpartei;10;Landgraf;Dennis Shawn;selbständig;2001;;;male
Baden-Württemberg;Tierschutzpartei;11;Riedacher;Moritz;arbeitssuchend;1996;;;male
Baden-Württemberg;Tierschutzpartei;12;Parmentier;Brigitte;Rentnerin;1960;;;female
Baden-Württemberg;Tierschutzpartei;13;Hartmann;Eric;IT-Solution Specialist;1995;;;male
Baden-Württemberg;Tierschutzpartei;14;Marhöfer;Ivana;techn. Übersetzerin, Redakteurin;1993;;;female
Baden-Württemberg;Tierschutzpartei;15;Knapp;Sebastian;Bildungsreferent;1994;;;male
Baden-Württemberg;Tierschutzpartei;16;Wicki;Stephan;Spezialist Laborqualifizierungen;1991;;;male
Baden-Württemberg;Tierschutzpartei;17;Hengl;Maximilian;EDV-Systemplaner;2002;;;male
Baden-Württemberg;Die PARTEI;1;Braun;Max Thomas;Biersommelier;1994;;;male
Baden-Württemberg;Die PARTEI;2;Schumann;Ina;Lehrerin;1986;;;female
Baden-Württemberg;Die PARTEI;3;Kern;Janina;Projektmanagerin;1997;;;female
Baden-Württemberg;Die PARTEI;4;Wölfl;Hannah Magdalena;Pumpenfachtechnikerin;1987;;;female
Baden-Württemberg;Die PARTEI;5;Lesser;Jörg;Kaufmann;1959;;;male
Baden-Württemberg;Die PARTEI;6;Gehring;Daniel;Angestellter;1988;;;male
Baden-Württemberg;Die PARTEI;7;Illert;Felix;Student;1998;;;male
Baden-Württemberg;Die PARTEI;8;Kadkalov;Marc;Softwareentwickler;2001;Schwäbisch Hall – Hohenlohe;268;male
Baden-Württemberg;Die PARTEI;9;Mendelsohn;Peter Joachim;IT-Systemberater;1972;;;male
Baden-Württemberg;Die PARTEI;10;Ellsässer;Samis;IT-Berater;2002;;;male
Baden-Württemberg;Die PARTEI;11;Grimm;Corbinian Rainer;IT-Engineer;1995;;;male
Baden-Württemberg;Die PARTEI;12;Oehme;Sascha Toni;Lagerist;1972;;;male
Baden-Württemberg;Die PARTEI;13;Dr. Schmidt;Patrick;akad. Mitarbeiter;1978;;;male
Baden-Württemberg;Die PARTEI;14;Wertli;Joel;Notfallsanitäter;1992;;;male
Baden-Württemberg;Die PARTEI;15;Tummescheit;Robin;Schaltdienstleiter;1994;;;male
Baden-Württemberg;Die PARTEI;16;Brolich;Christian;Berufskraftfahrer;1976;;;male
Baden-Württemberg;Die PARTEI;17;Schmid;Werner;pädagogische Fachkraft;1996;;;male
Baden-Württemberg;Die PARTEI;18;Stadelmeier;Andrea Hildegard;Patentanwaltsfachangestellte;1969;;;female
Baden-Württemberg;Die PARTEI;19;Bierhalter;Lorenz;Eheberater;2001;;;male
Baden-Württemberg;Die PARTEI;20;Keller;Martin;Softwareberater;1970;;;male
Baden-Württemberg;Die PARTEI;21;Westenberg;Tim Fabian;Maschinenbauingenieur;1982;;;male
Baden-Württemberg;Die PARTEI;22;Ortmann;Alexander Olaf;Student;1997;;;male
Baden-Württemberg;Die PARTEI;23;Wezel;Alexander;Rettungssanitäter;2002;;;male
Baden-Württemberg;Die PARTEI;24;Schulz;Vanessa Heike;Projektassistentin;1981;Karlsruhe-Land;272;female
Baden-Württemberg;Die PARTEI;25;Trippel;Frank;Techniker;1977;Karlsruhe-Stadt;271;male
Baden-Württemberg;Die PARTEI;26;Burmeister;Julia;Gesundheits- und Krankenpflegerin;1984;Heidelberg;274;female
Baden-Württemberg;Die PARTEI;27;Rieger;Luca Marcel;arbeitssuchend;2006;;;male
Baden-Württemberg;Die PARTEI;28;Böning;Alexander Rolf;Rettungssanitäter;1977;;;male
Baden-Württemberg;Die PARTEI;29;Knödler;Charlie Benedikt Leonard;Schüler;2005;;;male
Baden-Württemberg;Die PARTEI;30;Ulbricht;Tamara Sophia;pädagogische Fachkraft;1995;;;female
Baden-Württemberg;Die PARTEI;31;Glawon;Moritz Amadeus;Student;2002;;;male
Baden-Württemberg;Die PARTEI;32;Pohlmann;Manuel;Dipl.-Finanzwirt (FH);1993;;;male
Baden-Württemberg;Die PARTEI;33;Geiger;Carlo Kaspar;selbständig;1994;Backnang – Schwäbisch Gmünd;269;male
Baden-Württemberg;Die PARTEI;34;Lyons;Almaith Hannahrosa;Auszubildende;2003;;;female
Baden-Württemberg;Die PARTEI;35;Leuzinger;Björn;Chemielaborant;1989;;;male
Baden-Württemberg;Die PARTEI;36;Friesch;Daniel Falk;Markt- und Sozialforscher;1997;;;male
Baden-Württemberg;Volt;1;Klomsdorf;Nina Inkeri;Dipl.-Betriebswirtin (BA);1983;Aalen – Heidenheim;270;female
Baden-Württemberg;Volt;2;Nguyen;Kiên Công;Wirtschaftsingenieur;1988;;;male
Baden-Württemberg;Volt;3;Polášek;Anna Katharina;Gesundheits- und Krankenpflegerin;1994;;;female
Baden-Württemberg;Volt;4;Nantscheff;Adrian Cedric;Geschäftsführer;1994;Freiburg;281;male
Baden-Württemberg;Volt;5;Hirschka;Celine Sophie;Nachhaltigkeitsmanagerin;1999;;;female
Baden-Württemberg;Volt;6;Kont;Cem Yusuf;Produktmanager;1994;;;male
Baden-Württemberg;Volt;7;Hippert;Elisa Jelena;Lehrerin;1986;Bruchsal – Schwetzingen;278;female
Baden-Württemberg;Volt;8;Matthes;Mike Kevin;Finanzberater;1989;Rhein-Neckar;277;male
Baden-Württemberg;Volt;9;Mack;Tonia;Studentin;2000;;;female
Baden-Württemberg;Volt;10;Dettki;Marius;Student Elektro- und Informationstechnik;2001;Rottweil – Tuttlingen;285;male
Baden-Württemberg;Volt;11;Schmidt;Selina;Studentin;2004;Schwarzwald-Baar;286;female
Baden-Württemberg;Volt;12;Treuer;Pedro Henrique;Student Informatik;2000;Tübingen;290;male
Baden-Württemberg;Volt;13;Geyer;Paula;Studentin;1997;;;female
Baden-Württemberg;Volt;14;Gehrmann;Domenic Fabian;Projektmanager;1999;Waldshut;288;male
Baden-Württemberg;Volt;15;Kühne;Josepha Marie;Volljuristin;1993;;;female
Baden-Württemberg;Volt;16;Fischer;Patrick;Projektleiter;1985;Heilbronn;267;male
Baden-Württemberg;Volt;17;Pörsel;Jamie Mariea;kaufm. Sachbearbeitung;1992;;;female
Baden-Württemberg;Volt;18;Kraus;Hasso Heiner;Rentner;1957;Böblingen;260;male
Baden-Württemberg;Volt;19;Betgen;Beate;Pflegefachkraft;1973;;;female
Baden-Württemberg;Volt;20;Dr. Giannikopoulos;Tassi;Diversitätsmanager;1980;;;female
Baden-Württemberg;ÖDP;1;Klamt;Guido Alexander Paul;Chemotechniker;1970;Ludwigsburg;265;male
Baden-Württemberg;ÖDP;2;Föttinger;Verena Juliana;Dipl.-Theologin;1956;;;female
Baden-Württemberg;ÖDP;3;Strecker;Andreas;Dipl.-Verwaltungsbetriebswirt (FH);1968;;;male
Baden-Württemberg;ÖDP;4;Schmid-Moeck;Marion Hanna Magdalene;Dipl.-Ökonomin;1969;;;female
Baden-Württemberg;ÖDP;5;Baur;Dieter;Erster Polizeihauptkommissar i. R.;1953;;;male
Baden-Württemberg;ÖDP;6;Diebold;Gudrun;Rentnerin;1956;;;female
Baden-Württemberg;ÖDP;7;Dr. Schuler;Harald Richard;Arzt i. R.;1951;;;male
Baden-Württemberg;ÖDP;8;Jänichen;Axel;Busfahrer;1964;;;male
Baden-Württemberg;ÖDP;9;Olschenka;Uwe;Pensionär;1957;;;male
Baden-Württemberg;ÖDP;10;Fröhlich;Sascha Markus;Konstrukteur;1990;Neckar-Zaber;266;male
Baden-Württemberg;ÖDP;11;Stankus;Christine Heike;Gymnasiallehrerin;1960;;;female
Baden-Württemberg;ÖDP;12;Griesche;Matthias Bruno Johannes;Betriebswirt;1959;;;male
Baden-Württemberg;ÖDP;13;Albrecht;Sascha-Hartmut;Dipl.-Sozialpädagoge (FH);1979;;;male
Baden-Württemberg;ÖDP;14;Behr;Franz-Josef;Professor;1957;;;male
Baden-Württemberg;ÖDP;15;Weber;Franz;Lehrer i. R.;1946;;;male
Baden-Württemberg;ÖDP;16;Kohler;Werner Julius;Maurermeister;1959;;;male
Baden-Württemberg;ÖDP;17;Schuler;Gabriele Klara;Rentnerin;1957;;;female
Baden-Württemberg;ÖDP;18;Göhring;Maria Anna;Krankenschwester;1979;;;female
Baden-Württemberg;ÖDP;19;Dietrich;Matthias;Dipl.-Theologe;1971;;;male
Baden-Württemberg;ÖDP;20;Hammann;Claus Sebastian;Student;2002;;;male
Baden-Württemberg;Bündnis C;1;Graalfs;Jürgen;Account Manager IT;1966;;;male
Baden-Württemberg;Bündnis C;2;Dr. Simon;Rainer Heinz;Allgemeinmediziner i. R.;1952;;;male
Baden-Württemberg;Bündnis C;3;Raphael;Klaus-Jürgen;Program Manager;1964;;;male
Baden-Württemberg;Bündnis C;4;Bender;Johannes Markus;ev. Pfarrer i. R.;1961;Calw;280;male
Baden-Württemberg;Bündnis C;5;Vrsaljko;Ozren;Werkzeugmechaniker;1972;;;male
Baden-Württemberg;Bündnis C;6;Krause;Frank Torsten;techn. Fernmeldebetriebsinspektor a. D.;1966;;;male
Baden-Württemberg;Bündnis C;7;Fudickar;Dorothea Elisabeth;Dozentin, Jobcoach;1967;;;female
Baden-Württemberg;MLPD;1;Schmidt;Franziska;Chemielaborantin;1994;;;female
Baden-Württemberg;MLPD;2;Gärtner-Engel;Monika Ruth;Dipl.-Pädagogin, freie Publizistin;1952;;;female
Baden-Württemberg;MLPD;3;Scheller;Julia Sarah;Gesundheits- und Krankenpflegerin;1982;Oberhausen – Wesel III;116;female
Baden-Württemberg;MLPD;4;Reimold;Dieter;Rentner;1959;;;male
Baden-Württemberg;MLPD;5;Schraven;Jonas;Elektrotechniker;1986;Karlsruhe-Stadt;271;male
Baden-Württemberg;MLPD;6;Braun;Petra;Büroangestellte;1965;Stuttgart II;259;female
Baden-Württemberg;MLPD;7;Schmidt;Bernhard Hermann Josef;Erzieher;1963;;;male
Baden-Württemberg;MLPD;8;Kolb;Marianne Rosina;Bürokauffrau;1958;Backnang – Schwäbisch Gmünd;269;female
Baden-Württemberg;MLPD;9;Schaaf;Philipp Balthasar;Erzieher;1981;;;male
Baden-Württemberg;MLPD;10;Baumann;Zahver;kaufm. Angestellter;1964;;;male
Baden-Württemberg;MLPD;11;Krieger;Elias;Student;2002;Freiburg;281;male
Baden-Württemberg;MLPD;12;Jäckh-Vermeulen;Johanna Bouwke;Rentnerin;1950;Böblingen;260;female
Baden-Württemberg;MLPD;13;Heidenreich;Ernesto Joseph;Rechtsanwaltsfachangestellter;1998;;;male
Baden-Württemberg;MLPD;14;Renner;Ursula Jutta;CNC-Fräserin;1961;Bodensee;293;female
Baden-Württemberg;MLPD;15;Kruse-Günter;Helmut Martin;Oberstudienrat i. R.;1948;;;male
Baden-Württemberg;MLPD;16;Paulus;Katrin Ute;Ingenieurin;1987;;;female
Baden-Württemberg;MLPD;17;Völter;Christian Thomas;Facharzt Allgemeinmedizin;1948;;;male
Baden-Württemberg;MLPD;18;Weidner;Elke Barbara;Sonderschullehrerin i. R.;1956;Reutlingen;289;female
Baden-Württemberg;MLPD;19;Pauli;Karl-Heinz Albert;Lagerfacharbeiter;1953;;;male
Baden-Württemberg;MLPD;20;Lenger-Atan;Claudia Regine Elisabeth;med.-techn. Assistentin i. R.;1948;;;female
Baden-Württemberg;MLPD;21;Bauer;Hubert;Industriemechaniker;1960;;;male
Baden-Württemberg;MLPD;22;Schwalb;Gisela Maria;Rentnerin;1959;Ulm;291;female
Baden-Württemberg;MLPD;23;Rupp;Dieter Jakob;Landschaftsgärtner;1959;;;male
Baden-Württemberg;MLPD;24;Faulhaber;Michael Paul;Elektromeister;1953;;;male
Baden-Württemberg;MLPD;25;Fischer;Hans;Systemtechniker;1955;;;male
Baden-Württemberg;MLPD;26;Bäuerle;Peter Josef;Dipl.-Mathematiker i. R.;1951;;;male
Baden-Württemberg;MLPD;27;Renner;Rita Edna;Krankenschwester;1958;;;female
Baden-Württemberg;MLPD;28;Zell;Friedrich Roland;Rentner;1958;;;male
Baden-Württemberg;BÜNDNIS DEUTSCHLAND;1;Weber;Ingomar;Geschäftsführer;1972;;;male
Baden-Württemberg;BÜNDNIS DEUTSCHLAND;2;Hackl;Petra;Angestellte;1968;Aalen – Heidenheim;270;female
Baden-Württemberg;BÜNDNIS DEUTSCHLAND;3;Waldraff;Günter;Versicherungsmakler;1958;;;male
Baden-Württemberg;BÜNDNIS DEUTSCHLAND;4;Schumacher;Jan Eric;Kfz-Meister;2000;Zollernalb – Sigmaringen;295;male
Baden-Württemberg;BÜNDNIS DEUTSCHLAND;5;Arndt;Sven Jan;Geschäftsführer;1969;;;male
Baden-Württemberg;BÜNDNIS DEUTSCHLAND;6;Dr. Guse;Jan-Hinrich Walter;Chemiker;1964;;;male
Baden-Württemberg;BÜNDNIS DEUTSCHLAND;7;Holzmann;Jochen;techn. Betriebswirt;1972;Heilbronn;267;male
Baden-Württemberg;BÜNDNIS DEUTSCHLAND;8;Berg;Lars Patrick;Pressesprecher;1966;;;male
Baden-Württemberg;BÜNDNIS DEUTSCHLAND;9;Martin;Stefan Alois;Ingenieur;1979;;;male
Baden-Württemberg;BÜNDNIS DEUTSCHLAND;10;Nickola;Thorsten Heinz;Ingenieur;1976;;;male
Baden-Württemberg;BÜNDNIS DEUTSCHLAND;11;Negwer;Frank Stefan;Vertriebsmitarbeiter;1964;Calw;280;male
Baden-Württemberg;BÜNDNIS DEUTSCHLAND;12;von Radetzky;Robert Reinhold;Vertriebsleiter;1968;;;male
Baden-Württemberg;BÜNDNIS DEUTSCHLAND;13;Steinfeld;Olaf Ernst August;Groß- und Außenhandelskaufmann;1966;;;male
Baden-Württemberg;BSW;1;Tatti;Jessica Nadine;Sozialarbeiterin;1981;;;female
Baden-Württemberg;BSW;2;Dr. Hentz;Manfred Friedrich;Professor;1965;;;male
Baden-Württemberg;BSW;3;Suikat;Ralph;selbständig;1965;;;male
Baden-Württemberg;BSW;4;Pitterle;Richard;Rechtsanwalt;1959;;;male
Baden-Württemberg;BSW;5;Schiele;Cedric Nils;Betriebswirt (B. A.);1997;;;male
Baden-Württemberg;BSW;6;Dr. Titze;Anja;Referentin Gleichstellungsfragen;1975;;;female
Baden-Württemberg;BSW;7;Knoche;Monika;Rentnerin;1954;;;female
Baden-Württemberg;BSW;8;Jäger;Michael;Rentner;1957;;;male
Baden-Württemberg;BSW;9;Beiter;Karl-Heinz;Staatsanwalt a. D.;1960;;;male
Baden-Württemberg;BSW;10;Büttner;Rainer Alfred;Kindheitspädagoge, Lehrer;1969;;;male
Baden-Württemberg;BSW;11;Alt;Susanne;Physiotherapeutin;1969;;;female
Baden-Württemberg;BSW;12;Dr. Horn;Hans Werner;Professor i. R.;1953;;;male
Hamburg;SPD;1;Schmidt;Wolfgang Walter;Bundesminister, Jurist;1970;Hamburg-Eimsbüttel;20;male
Hamburg;SPD;2;Özoğuz;Saliha Aydan;MdB, Staatsministerin a. D.;1967;Hamburg-Wandsbek;22;female
Hamburg;SPD;3;Hakverdi;Metin;MdB, Volljurist;1969;Hamburg-Bergedorf – Harburg;23;male
Hamburg;SPD;4;Martin;Dorothee Katja Julia;Mitglied des Deutschen Bundestages;1978;Hamburg-Nord;21;female
Hamburg;SPD;5;Droßmann;Falko;MdB, Soldat;1973;Hamburg-Mitte;18;male
Hamburg;SPD;6;Haffner;Lena Mailin;Rechtsanwältin;1989;;;female
Hamburg;SPD;7;Banerjee;Jens Susmit;Betriebsratsvorsitzender;1977;;;male
Hamburg;SPD;8;Sachdeva;Shewta;Schülerin;2006;;;female
Hamburg;SPD;9;Litau;Vladislav;Student;1998;;;male
Hamburg;SPD;10;Huntemann;Alica;Tourismuskauffrau, Angestellte;1993;;;female
Hamburg;GRÜNE;1;Beck;Katharina Barbara Maria;Unternehmensberaterin Nachhaltigkeit;1982;Hamburg-Nord;21;female
Hamburg;GRÜNE;2;Dr. Steffen;Till Benjamin;Rechtsanwalt;1973;Hamburg-Eimsbüttel;20;male
Hamburg;GRÜNE;3;Heitmann;Linda;MdB, Sozialwissenschaftlerin;1982;Hamburg-Altona;19;female
Hamburg;GRÜNE;4;Fester;Emilia Johanna;Regieassistentin;1998;Hamburg-Mitte;18;female
Hamburg;GRÜNE;5;Brodbeck;Lenka Alžběta;Beraterin Digitalisierung;1982;Hamburg-Bergedorf – Harburg;23;female
Hamburg;GRÜNE;6;Sarrazin;Manuel Ferdinand Theodor;Historiker;1982;Hamburg-Wandsbek;22;male
Hamburg;GRÜNE;7;Möller-Metzger;Christa;Journalistin;1951;;;female
Hamburg;GRÜNE;8;Pscherer;Sarah Leonie;Studentin;1999;;;female
Hamburg;GRÜNE;9;Brovtchenko;Ruth;Projektmanagerin;1996;;;female
Hamburg;GRÜNE;10;Schultz;Jonas Felix;Student;2006;;;male
Hamburg;CDU;1;Dr. Ploß;Christoph Johannes;Historiker;1985;Hamburg-Nord;21;male
Hamburg;CDU;2;Hoppermann;Franziska Christina Brigitte;MdB, Senatsdirektorin;1982;Hamburg-Wandsbek;22;female
Hamburg;CDU;3;de Vries;Christoph Bernhard;MdB, Dipl.-Soziologe;1974;Hamburg-Mitte;18;male
Hamburg;CDU;4;Dr. Heintze;Roland;Geschäftsführer;1973;Hamburg-Eimsbüttel;20;male
Hamburg;CDU;5;Groß;Clara-Sophie;Juristin;1997;Hamburg-Bergedorf – Harburg;23;female
Hamburg;CDU;6;Dr. Steffens;Kaja Christine;Ärztin;1967;Hamburg-Altona;19;female
Hamburg;CDU;7;Toprak;Ali Ertan;Unternehmer;1969;;;male
Hamburg;CDU;8;Hesse;Klaus-Peter Kurt;Kaufmann;1967;;;male
Hamburg;CDU;9;Dieball;Laura Aletta;Angestellte;1994;;;female
Hamburg;CDU;10;Dr. Gundelach;Herlind Magdalena;Senatorin a. D.;1949;;;female
Hamburg;CDU;11;Möller-Fiedler;Sybille Emma Johanna;Dipl.-Volkswirtin;1960;;;female
Hamburg;FDP;1;Schröder;Ria Irmtraut Claudia;Rechtsanwältin;1992;Hamburg-Eimsbüttel;20;female
Hamburg;FDP;2;Müller;Bo;Investmentberater;1996;Hamburg-Altona;19;male
Hamburg;FDP;3;Bläsing;Robert;Beamter;1982;Hamburg-Nord;21;male
Hamburg;FDP;4;Hauptmann;Max;Polizist;1988;Hamburg-Mitte;18;male
Hamburg;FDP;5;Gruhn-Bilic;Martina;Referentin;1970;Hamburg-Wandsbek;22;female
Hamburg;FDP;6;Dr. Gerlach;Philipp Herbert Friedrich;Unternehmensberater;1973;;;male
Hamburg;FDP;7;Zielinski;Mathias;Unternehmer;1975;;;male
Hamburg;FDP;8;Ciba;Sylwester;Historiker;1994;Hamburg-Bergedorf – Harburg;23;male
Hamburg;FDP;9;Fink;Maurice Julian;Psychologiestudent;1995;;;male
Hamburg;FDP;10;Erdoğan;Ömer Faruk;Taxiunternehmer;1999;;;male
Hamburg;Die Linke;1;van Aken;Jan Paul;Biologe;1961;;;male
Hamburg;Die Linke;2;Özdemir;Cansu;Mitglied der Hamburgischen Bürgerschaft;1988;;;female
Hamburg;Die Linke;3;Tietjen;Insa;Lehrerin;1979;;;female
Hamburg;Die Linke;4;Iwan;Thomas;Bauingenieur;1985;Hamburg-Wandsbek;22;male
Hamburg;AfD;1;Dr. Baumann;Bernd;Kaufmann;1958;Hamburg-Altona;19;male
Hamburg;AfD;2;Dr. Wolf;Alexander Herbert;Rechtsanwalt;1967;Hamburg-Eimsbüttel;20;male
Hamburg;AfD;3;Walczak;Krzysztof Rafat;Jurist;1994;;;male
Hamburg;AfD;4;Mennerich;Benjamin;Offizier;1981;;;male
Hamburg;AfD;5;Heitmann;Peggy Petra;Dipl.-Betriebswirtin;1964;Hamburg-Wandsbek;22;female
Hamburg;Tierschutzpartei;1;Tarasov;Kirill;Musikpädagoge;1993;;;male
Hamburg;Tierschutzpartei;2;Tietschert;Juliane;Dipl.-Finanzwirtin, Steuerberaterin;1991;;;female
Hamburg;Tierschutzpartei;3;Köll;Andreas Josef Wilhelm;Softwareentwickler;1990;;;male
Hamburg;Tierschutzpartei;4;Pfannkuche;Sven;Bürokaufmann;1976;;;male
Hamburg;Tierschutzpartei;5;Genski;Tanja Maria;Theaterpädagogin, Tierschutzlehrerin;1971;;;female
Hamburg;Tierschutzpartei;6;Appel;Stephan Johannes Alexander;Gymnasiallehrer;1951;;;male
Hamburg;Tierschutzpartei;7;Alba Arteaga;Monika;Versicherungskauffrau;1955;;;female
Hamburg;Tierschutzpartei;8;Schwartz;Wilfried Wilhelm;Bankkaufmann i. R.;1950;;;male
Hamburg;Tierschutzpartei;9;Becker;Susanne Annegret;Rechtsanwältin;1965;;;female
Hamburg;Die PARTEI;1;Jähnke;Philipp;Politikwissenschaftler;1993;;;male
Hamburg;Die PARTEI;2;von Beichmann;Marc;Abschnittsleiter im öffentlichen Dienst;1981;;;male
